id,Silent_KB_Ratio,N_Missense,N_LOF,N_Splice,Missense_KB_Ratio,LOF_KB_Ratio,Missense_Entropy,LOF_TO_Silent_Ratio,Splice_TO_Silent_Ratio,Missense_TO_Silent_Ratio,Missense_Damaging_TO_Missense_Benign_Ratio,LOF_TO_Benign_Ratio,Splice_TO_Benign_Ratio,Missense_TO_Benign_Ratio,Missense_Damaging_TO_Benign_Ratio,Polyphen2,LOF_TO_Total_Ratio,Missense_TO_Total_Ratio,Splice_TO_Total_Ratio,LOF_TO_Missense_Ratio,Silent_fraction,Nonsense_fraction,Missense_fraction,Recurrent_missense_fraction,Frameshift_indel_fraction,Inframe_indel_fraction,Lost_start_and_stop_fraction,Inactivating_mutations_fraction,NonSilent_TO_Silent_Ratio,log_gene_length,CDS_length,CNA_deletion,CNA_amplification,Exon_Cons,MGAentropy,S50_score_replication_timing,One_Minus_S50_score_replication_timing,VEST_score,Gene_expression_Z_score,Gene_expression_Minus_Z_score,Cell_proliferation_rate_CRISPR_KD,Minus_Cell_proliferation_rate_CRISPR_KD,Super_Enhancer_percentage,BioGRID_betweenness,BioGRID_clossness,BioGRID_log_degree,Promoter_hypermethylation_in_cancer,Promoter_hypomethylation_in_cancer,Gene_body_hypermethylation_in_cancer,Gene_body_hypomethylation_in_cancer,Canyon_genebody_hypermethylation,intolerant_pLI,intolerant_pRec,intolerant_pNull,Synonymous_Zscore,Missense_Zscore,pLOF_Zscore,dN_to_dS_ratio,GDI,RVIS_percentile,ncRVIS,ncGERP,Gene_age,FamilyMemberCount,Length_H3K4me3,Broad_H3K4me3_percentage,H3K4me3_height,H3K4me2_width,Broad_H3K4me2_percentage,H3K4me2_height,H3K4me1_width,Broad_H3K4me1_percentage,H3K4me1_height,H3K36me3_width,Broad_H3K36me3_percentage,H3K36me3_height,H3K27ac_width,Broad_H3K27ac_percentage,H3K27ac_height,H3K27me3_width,Broad_H3K27me3_percentage,H3K27me3_height,H3K9me3_width,Broad_H3K9me3_percentage,H3K9me3_height,H3K9ac_width,Broad_H3K9ac_percentage,H3K9ac_height,H3K9me2_width,Broad_H3K9me2_percentage,H3K9me2_height,H3K79me2_width,Broad_H3K79me2_percentage,H3K79me2_height,H4K20me1_width,Broad_H4K20me1_percentage,H4K20me1_height,class
210,5.442176871,4.81,0,0,9.523809524,0.3401360544,0.06953,0.09042553191,0.005319148936,1.888297872,1.125,0.07981220657,0.004694835681,1.666666667,0.1267605634,0,0.03014184397,0.6294326241,0.001773049645,0.04788732394,0.356,0.022,0.622,0,0,0,0,0.022,1.81,12.053,11.522,0.187,0.813,0,0.8147377957,1,0,0.2993333333,0.09,-0.09,-0.11,0.11,0.02,0,0.2562171118,0,0,0,0,0,0,0.00039942,0.99926,0.00033627,0.65741,2.2841,3.113,0.1443,3676.69122,50.01179523,-0.1910827521,1.347749595,0,1,2906.6481,0.185133,1034,4443.1304,0.303867,34.35109,4156.5524,0.222222,12.47968,1659.3032,0.040276,10.35291,3725.4538,0.114543,82.8827,712,0.00117,3.99841,1267.1633,0.007702,10.21468,3156.5294,0.072131,38.4948,572.875,0,3.78984,4538.1667,0.019868,9.16569,3443.6667,0.103226,9.30898,0
211,11.82033097,5.7,2.58,0,40.97714736,4.728132388,0.068695,0.3764044944,0.005617977528,3.342696629,0.9513888889,0.2074303406,0.003095975232,1.842105263,0.4241486068,0.2565,0.07938388626,0.7049763033,0.001184834123,0.112605042,0.205,0.055,0.712,0,0.027,0,0,0.082,3.87,13.632,10.309,0.725,0.275,0.544297016,1.276628829,0.75277625,0.24722375,0.03144444444,-0.066,0.066,0.02,-0.02,0.01,0,0.3010979501,1.585,0.559,-0.559,0,0,0,0.00041957,0.86723,0.13235,0.37708,0.70964,1.3385,0.4206,198.29097,74.37485256,-0.4270797468,-0.095561006,5,174,1165.1335,0.008415,277,1780.6735,0.022099,42.27159,1364.7452,0.020311,10.88204,1923.1386,0.029919,8.03376,977.9091,0.005148,42.82915,465.5294,0,5.75805,363.0882,0.001284,8.05443,1095.5844,0.006557,38.67986,233,0,4.72497,2548.7,0.086093,12.49787,951.1,0.006452,3.4954,0
212,31.49606299,5.25,1,1,99.73753281,5.249343832,0.0347,0.1824324324,0.1418918919,3.074324324,0.6442307692,0.1067193676,0.08300395257,1.798418972,0.2648221344,0.0465,0.0406626506,0.6852409639,0.03162650602,0.05934065934,0.218,0.036,0.691,0,0,0,0.018,0.091,3.58,11.803,8.574,0.729,0.271,0.5829988376,1.664059843,1,0,0.4553333333,0.06,-0.06,0.24,-0.24,0,2.75E-07,0.2894855439,2,-0.338,0.338,-0.338,0.338,0,7.38E-09,0.022215,0.97779,-0.28292,-0.48043,-1.6379,0.7686,3308.53588,84.27105449,0.7088717654,-0.425053894,5,0,951,0,3.9396,0,0,0,240.5,0,6.55219,1423,0.001151,3.021,210,0,3.51995,1467.4118,0.019883,6.22745,1042.7895,0.003851,3.82372,189,0,3.47772,0,0,0,140,0,3.66295,705,0.006452,4.25866,0
213,16.34408602,6.64,4,0,43.01075269,6.88172043,0.062354,0.4093137255,0.02696078431,2.634803922,1.242924528,0.2004801921,0.01320528211,1.290516206,0.6326530612,0.594,0.09976105137,0.6421744325,0.006571087216,0.1553488372,0.244,0.077,0.641,0,0.026,0,0.006,0.115,3.11,15.473,11.183,0.738,0.262,0.6605971608,1.302079674,0.2116209,0.7883791,0.05577777778,-0.003,0.003,-0.3,0.3,0.071,9.27E-05,0.3858113103,5.781,0,0,0,0,0,3.53E-10,0.99618,0.0038185,-2.6558,-0.89179,2.6797,0.4848,2213.33511,19.86317528,2.45848171,-0.155150958,0,0,1946.9012,0.047686,595,3887.8861,0.160221,29.15341,3520.4845,0.169654,20.52044,8669.4286,0.443038,26.06671,1838.0065,0.074646,70.67193,302.6226,0,6.41911,766.3279,0.007702,8.29738,2206.5167,0.104918,78.49459,206,0,2.99568,9690.3733,0.490066,32.82706,7008.88,0.374194,14.02461,2
214,22.76064611,5.83,2.32,2,41.85022026,3.671071953,0.029797,0.1686390533,0.1213017751,1.908284024,1.413461538,0.1286681716,0.09255079007,1.455981941,0.3318284424,0.521,0.05258302583,0.5950184502,0.03782287823,0.08837209302,0.32,0.052,0.588,0,0,0,0,0.093,2.13,13.598,10.412,0.248,0.752,0,1.206479527,0.67037664,0.32962336,0.06311111111,0,0,-0.02,0.02,0.02,0,0,0,-0.358,0.358,0,0,0,2.81E-13,0.07332,0.92668,-0.10037,-0.30705,0.54175,0.1443,1025.58398,91.66666667,0.3201902695,-0.453682097,0,2,885.48,0.002805,6.5146,865.875,0,7.49188,869.7353,0.004779,11.95675,496.1176,0,4.71347,754,0,19.10755,2892.9734,0.083041,7.6777,991.5658,0.014121,9.43053,499.9,0.003279,4.12387,5344.6667,0.030769,3.89115,0,0,0,1273,0.012903,4.97065,0
215,24.88633644,8.2,5.36,1.58,70.59105049,9.81095956,0.106415,0.3904494382,0.02902621723,2.832397004,2.805900621,0.2434325744,0.01809690601,1.765907764,1.054874489,0.995,0.09136722174,0.6627957932,0.006792287467,0.1378512397,0.234,0.067,0.663,0,0.025,0,0.004,0.103,3.28,18.201,12.029,0.445,0.555,0.6937739171,1.186952706,0.14428,0.85572,0.2090909091,0.136,-0.136,-0.09,0.09,0,1.62E-07,0.3133807442,3.322,-0.345,0.345,0,0,0,2.10E-19,0.9791,0.020897,1.3569,1.1016,2.6841,0.1815,982.89337,77.70110875,0.1613117538,0.053566082,0,0,465.7164,0.002805,12,1316.85,0.016575,14.05039,1855.6753,0.057348,24.23459,2567.4043,0.127733,10.26511,1582.1825,0.029601,18.39525,349.1111,0.00117,4.619,570.8987,0.005135,5.46508,626.8,0.009836,7.98911,2205.2,0.046154,4.72497,276.8571,0,3.79435,403.8696,0,4.25866,0
216,14.20765027,5.46,2,0,48.08743169,4.371584699,0.023903,0.2974683544,0.006329113924,3.259493671,2.946808511,0.185770751,0.00395256917,2.035573123,1.09486166,0.948,0.06491712707,0.7113259669,0.00138121547,0.09126213592,0.213,0.066,0.721,0,0,0,0,0.066,3.69,10.714,9.838,0.694,0.306,0.5655994586,1.204949682,1,0,0.2777777778,-0.108,0.108,0,0,0,6.01E-06,0.3123316876,4.248,0,0,0,0,0,0.056212,0.87295,0.070838,-2.3187,-0.3338,1.5097,0.1443,910.69351,49.9849,-0.108605574,-0.017506499,0,0,2040.0312,0.096774,362,2288.05,0.044199,37.54058,1458.2418,0.007168,20.42111,531.5714,0,9.09439,1360.5574,0.003861,47.95522,498.9375,0,6.23789,310.4,0,8.26787,1943.5758,0.036066,46.70922,0,0,0,1798.7333,0.019868,14.7548,752.5294,0,5.75813,0
217,10.2739726,7.28,3.17,0,44.23515982,2.568493151,0.083761,0.25,0.002577319588,4.18814433,0.8480113636,0.08874656908,0.0009149130833,1.48673376,0.5462031107,0.2085,0.04566854991,0.7650659134,0.0004708097928,0.05969230769,0.179,0.03,0.771,0,0.015,0,0.005,0.05,4.58,14.785,11.775,0.726,0.274,0.6839482127,1.549585659,0.36054542,0.63945458,0.07,-0.045,0.045,-0.63,0.63,0.01,1.21E-05,0.3408854326,4.807,0,0,0,0,0,1.76E-13,0.98592,0.014078,0.93202,0.4382,2.5172,0.4541,781.04628,97.22222222,0.2249105369,-0.637995788,0,0,1861.7692,0,699,1980,0,16.98653,1366.8506,0.007168,16.31618,368.3333,0,4.6219,1896.8421,0.002574,53.73744,417.4,0,4.56268,546.6667,0,11.15835,1819.3636,0,43.15012,0,0,0,1893,0.006623,17.13793,169.7143,0,3.43861,0
218,38.39869281,7.06,4.17,0,108.6601307,14.70588235,0.132207,0.375502008,0.002008032129,2.821285141,1.339416058,0.2419146184,0.001293661061,1.81759379,0.4747736093,0.6835,0.08930276982,0.6709646609,0.0004775549188,0.1330960854,0.237,0.061,0.672,0,0.03,0,0,0.091,3.21,13.622,10.257,0.81,0.19,0.5948281391,1.441515461,0.63356599,0.36643401,0.02266666667,0.042,-0.042,-0.04,0.04,0,0,0,0,0,0,-0.332,0.332,0,0.011889,0.65755,0.33056,-0.96932,-0.34433,0.48312,0.4447,843.85416,97.92403869,0.602786455,-0.951526904,0,4,771.1458,0.004208,13,1297.0909,0.01105,9.46426,1964.5763,0.019116,14.66754,1406.1034,0.005754,7.03802,1318.4286,0.002574,12.90521,2327.0843,0.081871,10.98049,1578.6333,0.017972,6.76063,1665.1304,0.02623,5.76195,1695.25,0.015385,4.72497,156.3333,0,5.81729,469.8333,0,4.2822,0
219,71.37433561,7.56,3.46,1.58,143.5079727,8.352315869,0.115258,0.1208677686,0.03202479339,2.029958678,1.856382979,0.07632093933,0.02022178735,1.281800391,0.6829745597,0.932,0.03793774319,0.6371595331,0.01005188067,0.05954198473,0.316,0.037,0.636,0,0,0,0,0.047,2.16,15.556,10.363,0.215,0.785,0.6793055554,0.89790888,0.1679402,0.8320598,0.1077777778,0.14,-0.14,0.05,-0.05,0.01,5.32E-05,0.3262360088,1.585,0.769,-0.769,-0.394,0.394,0,8.55E-17,0.016883,0.98312,1.3477,0.7487,0.38061,0.07461,327.17767,85.17928757,-0.1664737918,-0.557672682,0,12,1085.8333,0.007013,8.32055,997.6364,0.01105,8.94226,2304.0657,0.078853,11.38507,889.6364,0.004603,5.11679,1765.0078,0.05148,24.97747,1976.0366,0.060819,14.12,1097.8974,0.006418,5.65567,1558.5,0.02623,8.42931,627,0,3.71564,145.5,0,2.97898,1079.7241,0.019355,5.12081,0
220,31.74603175,3.7,1.58,0,41.26984127,9.523809524,0.046222,0.2890625,0.0859375,1.6015625,4.785714286,0.2587412587,0.07692307692,1.433566434,0.4685314685,0.715,0.09158415842,0.5074257426,0.02722772277,0.1804878049,0.345,0.034,0.448,0,0.069,0.034,0.034,0.172,1.9,12.388,8.299,0.329,0.671,0.6259023315,0.8388490577,1,0,0.1325555556,0.108,-0.108,-0.07,0.07,0.04,4.11E-05,0.3672244333,5.087,0,0,0,0,0,0.19751,0.76122,0.041274,-0.16404,0.80762,1.697,0.4821,1.69941,59.43029016,-0.1086055735,1.545986794,4,0,0,0,0,0,0,0,1507.7,0.001195,5.06546,1779.9017,0.020713,11.18764,1761,0.001287,3.34729,519,0,3.3353,991,0,3.88507,0,0,0,0,0,0,0,0,0,1426.8333,0.012903,9.31961,0
221,16.66666667,4.52,1,0,23.95833333,2.083333333,0.029576,0.1436170213,0.005319148936,1.622340426,1.310810811,0.102661597,0.003802281369,1.159695817,0.3688212928,0.739,0.05056179775,0.5711610487,0.001872659176,0.08852459016,0.381,0.024,0.548,0,0.024,0,0.024,0.071,1.63,10.951,9.907,0.648,0.352,0.4889240665,1.410210853,1,0,0.2307777778,0.076,-0.076,0.04,-0.04,0,0,0,0,0,0,0.555,-0.555,0,0.18135,0.65735,0.1613,-0.94667,0.56756,0.88598,0.1238,94.84396,50.01179523,-0.3451118157,-0.39694207,0,0,526.0616,0.002805,42.07823,763.2564,0,25.05362,795.4141,0.002389,15.70367,596.4,0,5.22428,255,0,3.97975,1972.661,0.017544,11.69333,888.5,0.002567,6.63312,480.1538,0,22.55513,0,0,0,0,0,0,1697,0.019355,5.12892,0
222,13.91409558,6.19,2,0,44.16212946,2.41984271,0.084085,0.1821705426,0.003875968992,3.120155039,1.586065574,0.09343936382,0.001988071571,1.600397614,0.7693836978,0.948,0.04219030521,0.7226211849,0.0008976660682,0.05838509317,0.23,0.04,0.73,0,0,0,0,0.04,3.35,14.576,10.691,0.722,0.278,0.6362708348,0.8969451139,0.2929446,0.7070554,0.1933333333,-0.069,0.069,-0.09,0.09,0.03,7.29E-06,0.329583802,4.585,0.574,-0.574,0,0,0,6.82E-05,0.97989,0.020041,0.92481,0.75434,2.0797,0.02284,59.69648,50.01179523,-0.1086055735,-0.017506499,0,1,728.9667,0.002805,12,809.9,0,6.71468,1316.6582,0.015532,9.29562,2736.544,0.075949,7.38732,1040.1584,0.011583,11.00508,346.7333,0,4.49677,248.4615,0,5.38267,793.0588,0.003279,5.89961,0,0,0,167.5,0,3.16248,679.5,0.006452,5.83082,0
223,15.26717557,5,1.58,0,40.71246819,3.816793893,0.068642,0.25,0.006756756757,2.668918919,0.7976190476,0.1587982833,0.004291845494,1.69527897,0.2875536481,0.11,0.06228956229,0.664983165,0.001683501684,0.09367088608,0.25,0.063,0.667,0,0,0.021,0,0.063,3,12.714,9.618,0.461,0.539,0.6564355539,1.036276172,1,0,0.2437777778,0.108,-0.108,-0.13,0.13,0.141,5.27E-05,0.3539622322,4.459,0,0,0,0,0,1.10E-08,0.18668,0.81332,0.37088,0.78148,0.33425,0.1364,255.03471,44.89266336,0.1793499963,-0.04703417,0,0,324.3333,0,71,0,0,0,511.6,0,3.26776,1173.16,0.001151,6.46155,710.0714,0,10.06704,277.3333,0,3.72818,730.5,0,4.29832,218.5714,0,4.08996,0,0,0,0,0,0,226.6667,0,3.77307,0
224,4.908522981,4.58,0,0,10.70950469,0,0.015203,0.05072463768,0.007246376812,2.282608696,4.25,0.03825136612,0.005464480874,1.721311475,1.021857923,0.991,0.0150862069,0.6788793103,0.002155172414,0.02222222222,0.314,0,0.686,0,0,0,0,0,2.18,13.206,11.13,1,0,0.57604816,1.245822448,0.80706953,0.19293047,0.06077777778,0,0,0,0,0,8.14E-07,0.2965955709,2.585,0.7,-0.7,0,0,0,0.0095649,0.98053,0.0099049,-1.9199,0.88,2.2567,0.1443,2356.99031,49.9849,-0.108605574,-0.017506499,0,0,1011.8758,0.012623,266.69572,1312.4091,0.01105,15.69006,1333.8625,0.015532,11.33886,661.5714,0.001151,7.9926,1001.2391,0.006435,14.34489,780.7353,0.002339,10.90545,1739.4464,0.019255,6.81876,863.8611,0,38.25205,416.6667,0,3.89115,1705.625,0.02649,9.38874,1124.8182,0.012903,4.17391,0
225,47.61904762,4.58,0,1,63.49206349,2.645502646,0.07053,0.08173076923,0.1009615385,1.514423077,1.670212766,0.05610561056,0.06930693069,1.03960396,0.5181518152,0.893,0.02961672474,0.5487804878,0.03658536585,0.05396825397,0.391,0.022,0.522,0,0,0,0.022,0.087,1.56,12.168,8.562,0.506,0.494,0.6086536521,1.682462114,1,0,0.1958888889,0.138,-0.138,0.1,-0.1,0.01,0,0,0,0,0,0,0,0,0.012036,0.86118,0.12678,-0.56705,0.14723,1.2533,0.4307,27.96458,74.95281906,-0.1273629175,-0.094289151,9,3,1421.6042,0.012623,135,1562.8,0.016575,7.49922,998.2895,0.014337,7.07276,745.3846,0.001151,6.16265,1165.2381,0.001287,10.55537,2098.0612,0.037427,8.85236,448.5902,0,6.7069,895,0.003279,7.58955,236,0,4.05035,1622.75,0.006623,7.69331,171.8333,0,3.50497,0
226,24.19354839,6.27,1,0,51.74731183,1.344086022,0.137797,0.06958762887,0.002577319588,2.177835052,3.432692308,0.05476673428,0.002028397566,1.713995943,0.724137931,0.998,0.02119309262,0.6632653061,0.0007849293564,0.03195266272,0.31,0,0.664,0,0.017,0,0.009,0.026,2.22,14.917,10.539,0.52,0.48,0.5807069155,0.9182595828,0.24105267,0.75894733,0.1224444444,-0.021,0.021,-0.09,0.09,0.02,5.38E-06,0.3386665044,4.17,0,0,-0.3635,0.3635,0,9.84E-06,0.5711,0.42889,2.05,1.8498,0.78027,0.04579,139.62484,50.01179523,-1.196012429,-0.536709273,0,0,952.3103,0.00561,7,479.7,0.005525,10.89468,1018.1491,0.019116,21.7182,4701.9801,0.209436,15.58372,779.775,0.006435,23.78502,209.1667,0,3.27642,1358.5385,0.005135,7.82225,623.2,0.006557,8.61274,0,0,0,675.5714,0.006623,4.88959,1712.2174,0.03871,8.17928,0
227,67.41573034,5.86,1,0,217.2284644,7.490636704,0.193852,0.1298076923,0.004807692308,3.149038462,2.471153846,0.08626198083,0.003194888179,2.092651757,0.821086262,0.993,0.0295404814,0.7166301969,0.001094091904,0.04122137405,0.225,0.013,0.725,0,0.013,0,0.025,0.05,3.44,13.714,8.061,0.213,0.787,0.6347166626,1.400637115,0.60183049,0.39816951,0.06455555556,0.056,-0.056,0.09,-0.09,0,0,0,0,0,0,-0.368,0.368,0,0.096676,0.59329,0.31004,0.9427,0.088605,0.095971,0.8775,472.36162,78.46190139,-0.1480777306,0.451370297,5,0,320.2,0,5.77997,0,0,0,146.6667,0,3.64326,412.4,0,4.51596,170,0,3.06576,822.0435,0.00117,5.45088,532.45,0,6.00321,211.5,0,4.02275,186,0,3.05733,0,0,0,647.25,0,4.38997,0
228,27.51166789,7.73,5.36,2.32,52.07565709,10.07123557,0.064115,0.3632404181,0.04442508711,1.912020906,2.524647887,0.2909979065,0.03558967202,1.53175157,0.5003489184,0.947,0.1079192547,0.5680641822,0.01319875776,0.189977221,0.299,0.043,0.565,0,0.067,0.013,0,0.123,2.35,15.847,11.991,0.45,0.55,0.6651308769,1.013287925,0.11820604,0.88179396,0.2039090909,0.185,-0.185,0,0,0.131,8.95E-07,0.3080967403,3,0.5655,-0.5655,0,0,0,2.75E-14,1,2.91E-06,0.65438,2.5041,4.0726,0.1443,99.91063,49.9849,-0.108605574,-0.017506499,0,0,2106.3108,0.176718,658,3837.2111,0.287293,43.63775,4864.4867,0.313023,49.50998,6568.3904,0.336018,26.08499,4151.4625,0.305019,68.43826,1025.2432,0.007018,17.51273,622.8052,0.006418,6.3826,3254.5395,0.232787,85.41394,154,0,3.02248,5099.5753,0.304636,15.22754,4028.8636,0.2,11.1433,0
229,46.22871046,8.83,5.13,3,110.4622871,8.515815085,0.099724,0.1851659751,0.04201244813,2.393672199,1.63490364,0.1246943765,0.0282920014,1.611945512,0.5333566189,0.833,0.05111683849,0.6607961054,0.01159793814,0.07735644637,0.277,0.033,0.661,0,0.017,0,0,0.063,2.62,17.039,12.005,0.745,0.255,0.6581958311,1.377404447,0.1062,0.8938,0.2545,-0.175,0.175,0.05,-0.05,0.071,4.49E-06,0.3163188,3.807,-0.336,0.336,-0.346,0.346,0,6.77E-30,0.030132,0.96987,-5.5356,-2.7213,1.7165,0.1157,709.76209,8.109223874,0.2724577527,-0.860351781,0,1,2413.7341,0.273492,440,3437.0941,0.243094,36.96574,4257.5897,0.243728,25.59869,6167.7595,0.280783,20.92468,3287.6535,0.195624,140.10342,1693.2538,0.038596,12.26941,1205.5802,0.035944,37.12773,3099.368,0.180328,32.31584,868.6667,0,5.55878,7462.3519,0.291391,23.39936,5212.0517,0.212903,18.14018,2
230,38.97849462,5.39,2.58,0,56.4516129,8.064516129,0.065205,0.2106918239,0.03459119497,1.556603774,1.200934579,0.1257035647,0.02063789869,0.9287054409,0.4821763602,0.557,0.07494407159,0.5536912752,0.01230425056,0.1353535354,0.372,0.026,0.538,0,0.051,0,0,0.09,1.69,13.283,9.539,0.484,0.516,0.6263972615,1.462403663,1,0,0.2197777778,0.09,-0.09,0.04,-0.04,0.04,0,0.2831253814,0,0.3595,-0.3595,-0.359,0.359,0,0.0002311,0.53181,0.46796,0.30876,-0.036854,0.44849,0.3069,119.58351,67.03231894,-0.7844178765,-0.611706682,2,1,0,0,0,0,0,0,989.75,0,6.66327,127.75,0,3.4563,1219.7143,0,15.72152,658.1875,0,6.94693,346.6364,0,9.82945,1353,0,14.93681,0,0,0,0,0,0,690.5,0,3.24394,0
231,80.82077052,8.62,4.39,0,164.5728643,8.793969849,0.158238,0.1108273749,0.0005107252298,2.045454545,1.629753915,0.07606028742,0.0003505082369,1.403785489,0.5106905012,0.8475,0.03509055627,0.6476390686,0.0001617076326,0.05418227216,0.318,0.021,0.647,0,0.013,0,0,0.035,2.15,11.911,11.222,0.633,0.367,0.5197753513,1.478611789,1,0,0.01466666667,0.031,-0.031,0.02,-0.02,0,0,0.2556014692,1,0.52,-0.52,0.5365,-0.5365,0,1.23E-07,0.36362,0.63638,-5.0565,-2.5069,0.63753,0.2443,2834.29925,98.62585515,-0.1625672723,-0.555734113,0,61,754.5568,0.01122,38,531.871,0,8.28123,303.3913,0,5.02109,692.9143,0.003452,4.88877,355.1667,0,7.41988,1457.6111,0.017544,7.48283,1427.022,0.020539,10.21216,376.1765,0,9.09522,201.5,0,2.52049,178.5,0,2.885,126.5,0,3.73923,0
232,29.22374429,6.41,2.58,0,77.62557078,5.479452055,0.117664,0.1925287356,0.002873563218,2.658045977,1.99122807,0.1447084233,0.002159827214,1.997840173,0.4902807775,0.958,0.04985119048,0.6882440476,0.000744047619,0.07243243243,0.26,0.049,0.691,0,0,0,0,0.049,2.84,13.263,10.097,0.71,0.29,0.6316741179,0.970202419,1,0,0.1395555556,0.051,-0.051,0,0,0,0,0.325987664,0,0,0,0,0,0,5.05E-05,0.68502,0.31493,0.12268,-0.63217,0.92969,0.1601,150.4094,32.05944798,1.030375192,0.289120759,0,0,2346.0366,0.047686,29.39182,2092.48,0.027624,13.86666,2614.4683,0.054958,11.49988,2452.5765,0.06099,9.18097,3233.1212,0.03861,25.91001,1113.0566,0.007018,6.29492,455.6818,0.001284,6.37273,1973.8889,0.029508,27.42045,206.5,0,3.0673,3473.7857,0.046358,12.30035,2096.7368,0.032258,4.35101,0
233,10.03041481,8.57,4.7,3.81,24.65540672,1.682521193,0.03047,0.1692015209,0.08935361217,2.461977186,2.256152125,0.1079660332,0.05701577032,1.570966438,0.8156085726,0.9215,0.04545454545,0.6613891726,0.0240040858,0.06872586873,0.269,0.045,0.661,0,0,0,0,0.069,2.72,15.822,13.916,1,0,0,1.852726458,0.16925919,0.83074081,0.044,0,0,0,0,0,3.07E-07,0.3249854057,2,-0.021,0.021,0,0,0,0,1,1,0,0,0,0.1443,10000,49.9849,-0.108605574,-0.017506499,0,0,665.2188,0.002805,8,392,0,5.22848,1184.4516,0.008363,9.91995,1682.3143,0.006904,6.8885,701.375,0.001287,5.52585,3061.4348,0.122807,10.71103,1028.75,0.006418,7.9382,1030.5652,0.006557,6.35453,0,0,0,226,0,3.29123,961.8667,0.006452,4.79948,0
234,32.81519862,6.7,1.58,0,59.87334485,1.727115717,0.134499,0.0618729097,0.01839464883,1.864548495,4.682692308,0.05263157895,0.01564722617,1.586059744,0.692745377,0.998,0.02097505669,0.6320861678,0.006235827664,0.0331838565,0.345,0.018,0.63,0,0,0,0,0.024,1.89,13.796,10.762,0.556,0.444,0.595529026,1.208870629,0.50980668,0.49019332,0.06077777778,0.012,-0.012,-0.05,0.05,0.01,0,0,0,-0.418,0.418,0,0,0,5.45E-11,0.21383,0.78617,0.52228,0.50669,0.76378,0.04738,2561.08705,34.93158764,-0.5880473467,-0.89525249,0,44,1784.8934,0.075736,40.76177,2132.6418,0.088398,22.18915,3720.7993,0.200717,21.42439,2441.8947,0.023015,8.07264,2926.434,0.075933,49.71272,1468.15,0.021053,8.48931,1164.9677,0.005135,11.48869,2262.6429,0.078689,51.78006,0,0,0,2525.4,0.013245,8.93788,738.8,0.006452,4.89394,0
235,10.82251082,4.25,0,0,41.12554113,0,0.0347,0.08974358974,0.01282051282,3.397435897,3.208333333,0.06796116505,0.009708737864,2.572815534,0.7475728155,0.9985,0.0197740113,0.7485875706,0.002824858757,0.02641509434,0.208,0,0.792,0,0,0,0,0,3.8,11.53,8.852,0.463,0.537,0.5473320688,1.58558032,1,0,0.125,0,0,-0.03,0.03,0.394,0,0,0,0,0,0,0,0,0.1858,0.65803,0.15617,-0.28155,0.42212,0.91109,0.1443,933.22632,72.93583392,0.0550254807,-0.791032471,0,0,718.968,0.004208,192,921.566,0,35.4703,762.4912,0.002389,27.73685,551.1111,0.001151,4.12155,923.2632,0.001287,16.41251,1464.4831,0.016374,10.40767,827.7,0.001284,4.34847,731.4082,0.009836,19.27262,0,0,0,0,0,0,211,0,4.25866,0
236,14.28571429,5.83,1.58,0,67.85714286,3.571428571,0.099991,0.25,0.006756756757,4.358108108,2.058441558,0.1221122112,0.003300330033,2.128712871,1.04620462,0.872,0.04383886256,0.7642180095,0.001184834123,0.05736434109,0.164,0.041,0.781,0,0,0.014,0,0.041,5.08,12.633,9.714,0.496,0.504,0.5794640659,1.32789952,1,0,0.2488888889,0.209,-0.209,0.02,-0.02,0,0,0,0,-0.3295,0.3295,0,0,0,0.00052869,0.71058,0.28889,-0.53928,-0.10235,0.86051,0.392,1322.76603,67.03231894,-0.2908517797,-0.059514559,5,0,511.7566,0.004208,212.98174,1280.6557,0.055249,20.06744,1263.0483,0.021505,14.45963,284.6471,0,4.0824,781.0169,0.003861,15.61365,2074.7582,0.070175,12.37493,447.5,0,4.44623,566.8,0,10.32584,1387.1667,0.015385,4.09657,145,0,3.16248,317.1667,0,3.88464,0
237,19.51951952,5.09,2.32,0,51.05105105,7.507507508,0.171802,0.3607594937,0.006329113924,2.626582278,0.4122807018,0.2087912088,0.003663003663,1.52014652,0.1721611722,0.006,0.0871559633,0.6345565749,0.001529051988,0.1373493976,0.241,0.074,0.63,0,0.019,0.019,0.019,0.111,3.15,11.6,9.379,0.196,0.804,0.6608437592,1.100915438,1,0,0.1321111111,0,0,-0.02,0.02,0.263,2.79E-06,0.3254096604,1,0,0,-0.339,0.339,0,0.0019259,0.91459,0.083482,0.39305,0.93157,1.5087,0.37,21.43142,41.24793583,-0.6094129454,-0.01351625,0,0,0,0,0,0,0,0,588,0,2.97959,740.0429,0,6.76431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.3333,0,4.25332,282.5,0,5.081,0
